"station_id","station_name","latitude","longitude","elevation","tz"
43702,"BRIDGEPORT",38.27194,-119.28917,6650,"America/Los_Angeles"
292105,"SEVILLETA",34.35843,-106.68948,5246,"America/Denver"
40714,"RAVENDALE",40.73122,-120.31658,5450,"America/Los_Angeles"
45423,"VALYERMO",34.44556,-117.85111,3780,"America/Los_Angeles"
260202,"BLUEWING MOUNTAIN",40.50147,-119.12161,4570,"America/Los_Angeles"
45013,"JAWBONE",35.29489,-118.22678,4545,"America/Los_Angeles"
45128,"MID HILLS",35.12317,-115.41131,5365,"America/Los_Angeles"
260203,"DRY CANYON",41.444,-119.11444,4980,"America/Los_Angeles"
50104,"LODORE",40.73856,-108.83658,5940,"America/Denver"
260308,"SPRING GULCH",40.59311,-114.20494,5470,"America/Los_Angeles"
292103,"BOSQUE",33.821,-106.88189,4455,"America/Denver"
21504,"BELMONT",33.67411,-112.92286,1855,"America/Phoenix"
102709,"MOUNTAIN HOME",43.02836,-115.87122,3023,"America/Boise"
21501,"SMITH PEAK",34.11486,-113.34733,2500,"America/Phoenix"
500421,"CHALKYITSIK",66.59508,-144.34713,450,"America/Anchorage"
420806,"KINGS POINT",40.85975,-109.10344,5713,"America/Denver"
101905,"ARCO",43.62175,-113.38892,5418,"America/Boise"
500416,"GRAPHITE LAKE",67.02894,-143.29786,764,"America/Anchorage"
260402,"SIARD",40.39433,-117.62567,4600,"America/Los_Angeles"
421412,"YAMPA PLATEAU",40.278,-109.28878,5240,"America/Denver"
500426,"FT. YUKON",66.57,-145.25083,465,"America/Anchorage"
44916,"CARRIZO",35.09653,-119.77322,2490,"America/Los_Angeles"
45125,"BURNS CANYON",34.20842,-116.62161,6284,"America/Los_Angeles"
20906,"CASA GRANDE",32.99177,-111.53264,1414,"America/Phoenix"
500104,"UMIAT AIRFIELD",69.37,-152.13611,267,"America/Anchorage"
261406,"CURRANT CREEK",38.75883,-115.41214,5750,"America/Los_Angeles"
20116,"UNION PASS",35.23233,-114.38194,3590,"America/Phoenix"
20108,"OLAF KNOLLS",36.50722,-113.81611,2900,"America/Phoenix"
351316,"UMATILLA",45.91667,-119.56667,270,"America/Los_Angeles"
55504,"ALAMOSA",37.4798,-105.93982,7570,"America/Denver"
44804,"OAK CREEK",36.84361,-118.26556,4900,"America/Los_Angeles"
453102,"OTHELLO",46.88139,-119.32417,855,"America/Los_Angeles"
420916,"DUGWAY-S",40.16372,-112.89089,4385,"America/Denver"
261705,"RED ROCK",36.13472,-115.43,3756,"America/Los_Angeles"
260503,"DESATOYA MOUNTAIN",39.30197,-117.584,6152,"America/Los_Angeles"
101817,"CHALLIS",44.50448,-114.22249,5226,"America/Boise"
260504,"RED BUTTE",39.98933,-117.31972,5026,"America/Los_Angeles"
420917,"DUGWAY-W",40.11558,-113.11119,4348,"America/Denver"
260113,"BUFFALO CREEK",40.58058,-119.78881,3940,"America/Los_Angeles"
20312,"HOPI",35.86292,-110.61495,5579,"America/Phoenix"
45614,"LOST HORSE",34.01779,-116.18857,4133,"America/Los_Angeles"
43710,"ROCK CREEK",37.55983,-118.67841,7103,"America/Los_Angeles"
44602,"KETTLEMAN HILLS",36.03114,-120.05483,810,"America/Los_Angeles"
452701,"SADDLE MOUNTAIN",46.69333,-119.69333,634,"America/Los_Angeles"
45022,"LAURAL MOUNTAIN",35.47808,-117.69933,4390,"America/Los_Angeles"
45450,"LAKE PALMDALE",34.53695,-118.10233,2980,"America/Los_Angeles"
999992,"RED MOUNTAIN",35.36828,-117.57044,3661,"America/Los_Angeles"
43708,"BENTON",37.84333,-118.47853,5450,"America/Los_Angeles"
261408,"BUDDY ADAMS",37.02142,-116.609,4593,"America/Los_Angeles"
421415,"FORT DUCHESNE",40.28477,-109.86183,4928,"America/Denver"
45127,"OPAL MOUNTAIN",35.15428,-117.17569,3240,"America/Los_Angeles"
45134,"APPLE VALLEY 2",34.59259,-117.1683,3159,"America/Los_Angeles"
21502,"OATMAN",33.04994,-113.13867,1715,"America/Phoenix"
45015,"INDIAN WELLS CANYON",35.68489,-117.88967,3882,"America/Los_Angeles"
261404,"PANCAKE",38.30292,-116.19342,5165,"America/Los_Angeles"
45112,"YUCCA VALLEY",34.12408,-116.40883,3246,"America/Los_Angeles"
260701,"DEAD CAMEL MOUNTAIN",39.26197,-118.94308,4549,"America/Los_Angeles"
44803,"OWENS VALLEY",37.39101,-118.55257,4650,"America/Los_Angeles"
45444,"SADDLEBACK BUTTE",34.66857,-117.82184,2590,"America/Los_Angeles"
45620,"RICE VALLEY",34.06075,-114.73228,831,"America/Los_Angeles"
20118,"HAVASU",34.80758,-114.53456,475,"America/Phoenix"
21503,"AHAKHAV PRESERVE",34.13222,-114.32917,363,"America/Phoenix"
45802,"FISH CREEK MOUNTAINS",32.99031,-116.06697,781,"America/Los_Angeles"
261711,"ASH MEADOWS",36.40884,-116.3383,2091,"America/Los_Angeles"
20121,"CIBOLA",33.30389,-114.69333,230,"America/Phoenix"
45801,"SENATOR WASH",32.90775,-114.47403,285,"America/Los_Angeles"
20102,"FORT YUMA",32.65222,-114.63417,185,"America/Phoenix"
999991,"DOS PALMAS",33.50536,-115.83969,-95,"America/Los_Angeles"
